code,product_name_en,brands,serving_size,categories_tags,labels,allergens_tags,traces,energy-kcal_value,fat_value_per_100g,saturated_fat_value_per_100g,carbohydrates_value_per_g,sugars_value,proteins_value_per_100g,energy_value,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts,label,salt_value_in_grams,sodium_value_in_grams,apple,banana,beef,eggs,fish,gelatin,gluten,milk,no_traces,nuts,orange,peach,peanuts,sesame-seeds,soybeans,sulphur-dioxide-and-sulphites
858751004033,Grass fed cream top yogurt,dreaming cow yogurt,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,85.0,3.53,2.94,9.41,7.65,3.53,85.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
868543000044,Icelandic yogurt,viking,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,82.0,0.0,0.0,9.41,7.65,10.0,82.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439958301,"Taste of inspirations, greek nonfat yogurt, vanilla",taste of inspirations,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,vanilla-yogurt,greek-style-yogurts",,no_traces,no traces,75.0,0.0,0.0,10.13,9.69,8.81,75.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725439958318,Greek nonfat yogurt plain,taste of inspirations,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,57.0,0.0,0.0,4.41,3.52,10.13,57.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
762111118165,"Evolution fresh, nonfat greek yogurt, fresh blueberries & honey","evolution fresh,  evolution fresh  inc.",177.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts,honey-yogurts",,no_traces,no traces,141.0,2.82,0.28,21.47,14.69,7.34,141.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632001016,Lowfat yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,1.33,1.0,14.67,14.67,4.67,87.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.15,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632006257,"Dannon, light & fit, nonfat yogurt, strawberry",dannon,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,0.0,0.0,8.24,5.29,2.94,47.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53600000567,"La yogurt, probiotic blended nonfat yogurt, strawberry banana",la yogurt,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,53.0,0.0,0.0,8.82,7.06,3.53,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71700480829,"Axelrod, fat free yogurt, stawberry",axelrod,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,53.0,0.0,0.0,10.0,7.06,3.53,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.15,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73296117653,"Key food, blended lowfat yogurt, cherry",key food,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,15.29,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53600000093,"La Yogurt, Blended Lowfat Yogurt, Mixed Berry",johanna foods  inc.,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,94.0,0.88,0.59,17.65,15.29,2.94,94.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53600000925,"La Yogurt, Blended Lowfat Yogurt, Guava Mango",johanna foods  inc.,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,88.0,0.88,0.59,17.65,15.29,2.94,88.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71700479823,"Axelrod, yogurt, fat free, raspberry",axelrod,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,53.0,0.0,0.0,10.0,7.06,3.53,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.15,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73296117608,"Key food, blended lowfat yogurt, peach",key food,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,15.29,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73296117646,"Key food, lowfat yogurt, blueberry",key food,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,88.0,0.88,0.59,16.47,14.12,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
818290013149,"Chobani, simply 100, non-fat greek yogurt, blueberry blended",chobani,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.67,4.0,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-7.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632001160,Lowfat yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,1.0,0.67,16.67,14.0,3.33,87.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632037367,Non fat greek yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,5.33,4.67,8.0,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73296117622,"Key food, blended lowfat yogurt, strawberry banana",key food,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,15.29,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71700448829,"Axelrod, fat free yogurt, mixed berry",axelrod,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,53.0,0.0,0.0,10.0,7.06,3.53,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.15,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71700477829,"Axelrod, fat free yogurt, blueberry",axelrod,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,53.0,0.0,0.0,10.0,6.47,3.53,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73296117639,"Key food, blended lowfat yogurt, banana",key food,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,14.71,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36632037343,Original greek pineapple nonfat yogurt,dannon,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,5.33,4.67,8.0,53.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
689544081937,Nonfat greek yogurt,fage,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,80.0,0.0,0.0,11.33,10.67,8.67,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688267034558,Greek nonfat yogurt,stop & shop,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,no_traces,no traces,59.0,0.0,0.0,4.12,3.53,10.0,59.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81312200630,"Redwood hill farm, goat milk yogurt, apricot mango",redwood hill farm,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,goat-milk-yogurts",,no_traces,no traces,82.0,2.94,1.76,11.18,8.24,3.53,82.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.28,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859118002051,"B'more organic, skyr yogurt, icelandic yogurt, plain",b'more organic,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,48.0,0.0,0.0,2.64,2.64,8.81,48.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.09,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
835481006162,"Grace harbor farms, yogurt, plain","grace,  grace harbor farms",174.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,72.0,3.45,2.59,6.9,2.59,3.45,72.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53600729307,"La yogurt, lowfat yogurt, vanilla",la yogurt,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,93.0,1.1,0.66,15.42,14.98,4.85,93.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73296117615,"Key food, blended lowfat yogurt, strawberry",key food,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,15.29,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78354311134,Greek-style lowfat yogurt,"cabot,  cabot creamery cooperative",226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,106.0,1.77,1.11,15.04,12.39,7.96,106.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86854045190,"Laura lynn, lowfat yogurt, strawberry banana",laura lynn,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,94.0,0.88,0.59,17.65,15.29,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835481006209,"Grace harbor farms, natural yogurt, vanilla","grace,  grace harbor farms",170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,85.0,3.53,3.53,9.41,9.41,3.53,85.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192700136,"Nancy's, organic probiotic greek nonfat yogurt, blackberry",nancy's,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,82.0,0.0,0.0,10.59,10.59,10.0,82.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.06,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
687652200103,Capretta goat yogurt,sierra nevada cheese company,227.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,84.0,3.96,2.42,3.08,0.88,9.69,84.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43192100349,"Nancy's, lowfat yogurt, peach",nancy's,226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,75.0,1.11,0.88,11.5,11.5,4.42,75.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192115107,Organic Whole Milk Yogurt,nancy's,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,whole-milk-yogurts",Organic,milk,no traces,76.0,3.53,2.35,6.47,6.47,4.71,76.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192700112,"Nancy's, probiotic plain greek nonfat yogurt",nancy's,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,greek-style-yogurts",,milk,no traces,71.0,0.0,0.0,4.71,4.12,12.94,71.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81312300019,"Green valley organics, low fat yogurt, honey",green valley organics,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,low-fat-yogurts",Organic,no_traces,no traces,82.0,1.18,0.88,14.12,10.0,4.12,82.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81312429925,"Redwood Hill Farm, Goat Milk Yogurt, Vanilla",redwood hill farm & creamery  inc.,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,goat-milk-yogurts",,no_traces,no traces,88.0,2.94,2.06,12.35,7.65,2.94,88.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
687652200158,Greek goat yogurt,sierra nevada cheese company,142.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,85.0,4.23,2.46,2.82,0.7,9.86,85.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
705118500304,"Bellwether Farms, Sheep Milk Yogurt, Blueberry",bellwether farms  llc,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,112.0,2.94,2.06,16.47,11.76,4.71,112.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
705118500403,"Bellwether Farms, Sheep Milk Yogurt, Strawberry",bellwether farms  llc,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,2.94,2.06,12.35,7.06,4.71,100.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192610909,Plain unsweetened cultured soy,nancy's,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,2.06,0.29,3.53,0.0,3.53,47.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
705118500502,"Bellwether farms, sheep milk yogurt, blackberry, blackberry",bellwether farms  llc,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,112.0,2.94,2.06,16.47,11.76,4.71,112.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
857631005009,Beet yogurt,blue hill,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,67.0,3.0,1.67,7.33,6.67,2.67,67.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.3,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192700167,"Nancy's, greek nonfat yogurt, strawberry",nancy's,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,82.0,0.0,0.0,10.59,10.59,10.0,82.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.06,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81312200647,"Redwood hill farm, goat milk yogurt, strawberry",redwood hill farm,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts,goat-milk-yogurts",,no_traces,no traces,88.0,2.06,1.47,14.12,11.76,3.53,88.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43192100141,"Lowfat yogurt, vanilla",nancy's,226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,62.0,1.33,0.88,6.64,6.64,4.42,62.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43192104019,"Nancy's, organic nonfat yogurt, vanilla",nancy's,226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,71.0,0.0,0.0,13.27,12.83,4.87,71.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.16,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
687652200172,"Sierra nevada cheese company, capretta goat greek yogurt, strawberry",sierra nevada cheese company,142.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,99.0,3.52,2.11,8.45,7.04,8.45,99.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
857631005023,Farm fresh yogurt,blue hill,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,60.0,2.33,1.33,7.33,3.33,2.67,60.0,"milk-and-dairy-products,milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.27,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
744473911158,"So delicious, cultured coconut milk, chocolate",so delicious,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,100.0,3.53,3.53,16.47,14.12,1.18,100.0,"milk-and-dairy-products,milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.05,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88194700616,"Brown cow, cream top yogurt, pomegranate & berry",brown cow,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,94.0,4.12,2.35,11.18,10.59,3.53,94.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192100325,"Nancy's, lowfat yogurt, blueberry",nancy's,226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,80.0,1.11,0.88,12.39,11.95,4.42,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192102206,"Nancy's, lowfat yogurt, plain","nancy's,  springfield creamery",226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,66.0,1.33,1.11,7.08,7.08,4.87,66.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.19,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43192905951,"Nancy's, creamy yogurt - style",nancy's,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,47.0,2.06,0.29,3.53,0.0,3.53,47.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43192100134,Lowfat yogurt,nancy's,226.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,80.0,1.33,0.88,11.5,11.5,4.42,80.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
835481002195,"Grace harbor farms, natural cream top yogurt, vanilla","grace,  grace harbor farms",113.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,84.0,3.54,1.77,15.04,15.04,3.54,84.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
