code,product_name_en,brands,brands_tags,quantity,serving_size,categories_tags,labels,labels_tags,countries_tags,origins,origins_tags,manufacturing_places,emb_codes,allergens,allergens_tags,traces,traces_tags,energy-kcal_unit,energy-kcal_value,no_nutrition_data,nutrition_data_per,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,sugars_value,carbohydrates_unit,proteins_value,proteins_unit,salt_value,salt_unit,sodium_value,sodium_unit,energy_value,energy_unit,off:food_groups,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts
717544203322,Raspberry original low fat yogurt,,,,1 cup (225 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,93.0,,100g,0.89,g,0.67,g,18.67,14.67,g,3.11,g,117.5,mg,47.0,mg,93.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
713733361903,"Blended peach low fat yogurt, peach",,,,6 ONZ (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,88.0,,100g,0.88,g,0.59,g,17.65,14.71,g,2.94,g,125.0,mg,50.0,mg,88.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
492841016522,1.5% milkfat lowfat yogurt pouches,,,,1 POUCH (100 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Gelatin,en:gelatin,,,kcal,90.0,,100g,1.5,g,1.0,g,15.0,14.0,g,5.0,g,200.0,mg,80.0,mg,90.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
492841016539,Lowfat yogurt pouches,,,,1 POUCH (100 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Gelatin,en:gelatin,,,kcal,90.0,,100g,1.5,g,1.0,g,15.0,14.0,g,5.0,g,200.0,mg,80.0,mg,90.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
492841016508,Lowfat yogurt,,,,1 POUCH (100 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Gelatin,en:gelatin,,,kcal,90.0,,100g,1.5,g,1.0,g,15.0,14.0,g,5.0,g,200.0,mg,80.0,mg,90.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
851035003579,Frozen greek yogurt sandwiches,,,,1 SANDWICH (54 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Gluten, Milk, Soybeans","en:gluten,en:milk,en:soybeans",,,kcal,222.0,,100g,6.48,g,2.78,g,38.89,12.96,g,9.26,g,695.0,mg,278.0,mg,222.0,kcal,,,b,1.0,,unknown,No,No,No,No,No,No
851035003142,Frozen greek yogurt bars,,,,1 BAR (62 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Gluten, Milk, Soybeans","en:gluten,en:milk,en:soybeans",,,kcal,161.0,,100g,3.23,g,1.61,g,29.03,22.58,g,8.06,g,222.5,mg,89.0,mg,161.0,kcal,,,c,3.0,,unknown,No,No,No,No,No,No
851035003586,Frozen greek yogurt sandwiches,,,,1 SANDWICH (54 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Gluten, Milk, Soybeans","en:gluten,en:milk,en:soybeans",,,kcal,222.0,,100g,6.48,g,2.78,g,37.04,12.96,g,9.26,g,695.0,mg,278.0,mg,222.0,kcal,,,b,1.0,,unknown,No,No,No,No,No,No
851035003555,Frozen greek yogurt bars,,,,62 g (62 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Milk, Soybeans","en:milk,en:soybeans",,,kcal,161.0,,100g,4.03,g,2.42,g,25.81,22.58,g,8.06,g,322.5,mg,129.0,mg,161.0,kcal,,,c,5.0,,unknown,No,No,No,No,No,No
36632007896,"Vitamin d yogurt, strawberry",,,,1 cup (225 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,93.0,,100g,3.11,g,2.0,g,13.78,10.67,g,3.11,g,117.5,mg,47.0,mg,93.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
85969103184,Blueberry yogurt,,,,1.5 ONZ (43 g),"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,en:united-states,,,,,"Eggs, Gluten","en:eggs,en:gluten",,,kcal,349.0,,100g,18.6,g,3.49,g,41.86,23.26,g,4.65,g,610.0,mg,244.0,mg,349.0,kcal,en:bread,"en:cereals-and-potatoes,en:bread",d,14.0,,unknown,No,No,No,No,No,No
77661149997,Feta dill greek yogurt dressing,,,,2 Tbsp (30 ml),"en:condiments,en:sauces,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,133.0,,100g,11.67,g,0.0,g,3.33,3.33,g,3.33,g,1500.0,mg,600.0,mg,133.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",c,5.0,,unknown,No,No,No,No,No,No
818290011329,"Greek yogurt, strawberry",,,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,80.0,,100g,0.0,g,0.0,g,12.0,10.0,g,8.0,g,82.5,mg,33.0,mg,80.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
818290011305,Greek yogurt,,,,1 CVONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,53.0,,100g,0.0,g,0.0,g,4.0,2.67,g,10.0,g,92.5,mg,37.0,mg,53.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470464923,Limited Edition Yoplait Whips! Root Beer Float Yogurt Mousse,,,,1 Container (113 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,124.0,,100g,2.21,g,1.33,g,22.12,18.58,g,4.42,g,165.0,mg,66.0,mg,124.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
850473002489,Yogurt smoothie,,,,8 OZA (240 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Gelatin, Milk","en:gelatin,en:milk",,,kcal,62.0,,100g,1.04,g,0.62,g,8.33,7.5,g,3.33,g,105.0,mg,42.0,mg,62.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
826766139828,Vanilla yogurt with blueberries,,,,1 CONTAINER (283 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Gluten, Milk, Nuts","en:gluten,en:milk,en:nuts",,,kcal,106.0,,100g,0.53,g,0.0,g,22.97,14.84,g,2.83,g,195.0,mg,78.0,mg,106.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
717524775177,Vanilla yogurt with strawberries,,,,10 ONZ (283 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Gluten,en:gluten,,,kcal,113.0,,100g,1.24,g,0.53,g,22.97,14.84,g,3.53,g,230.0,mg,92.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
77034085235,Nut 'n yogurt trail mix,,,,1 ONZ (28 g),en:snacks,,,en:united-states,,,,,"Milk, Nuts, Peanuts, Soybeans","en:milk,en:nuts,en:peanuts,en:soybeans",,,kcal,500.0,,100g,35.71,g,8.93,g,42.86,28.57,g,14.29,g,45.0,mg,18.0,mg,500.0,kcal,,,c,5.0,,unknown,No,No,No,No,No,No
85239288726,Fat free frozen yogurt,,,,0.5 cup (65 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,138.0,,100g,0.0,g,0.0,g,29.23,24.62,g,4.62,g,287.5,mg,115.0,mg,138.0,kcal,,,c,5.0,,unknown,No,No,No,No,No,No
85239016527,Low-fat yogurt,,,,1 POUCH (100 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,90.0,,100g,1.5,g,1.0,g,15.0,14.0,g,5.0,g,137.5,mg,55.0,mg,90.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
492841002426,Blended greek nonfat yogurt,,,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,93.0,,100g,1.67,g,1.67,g,11.33,9.33,g,8.67,g,92.5,mg,37.0,mg,93.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
85239016534,Low-fat yogurt,,,,1 POUCH (100 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,90.0,,100g,1.5,g,1.0,g,15.0,14.0,g,5.0,g,150.0,mg,60.0,mg,90.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
85239016503,Cotton candy low-fat yogurt pouches,,,,1 POUCH (100 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,90.0,,100g,1.5,g,1.0,g,15.0,14.0,g,5.0,g,137.5,mg,55.0,mg,90.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
492880700512,Frozen yogurt,,,,0.5 cup (65 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,200.0,,100g,4.62,g,3.08,g,36.92,26.15,g,3.08,g,520.0,mg,208.0,mg,200.0,kcal,,,d,12.0,,unknown,No,No,No,No,No,No
638102629647,Greek yogurt nutrition bars,,,,1 BAR (45 g),en:snacks,,,en:united-states,,,,,Soybeans,en:soybeans,,,kcal,422.0,,100g,11.11,g,6.67,g,48.89,28.89,g,26.67,g,1110.0,mg,444.0,mg,422.0,kcal,,,d,16.0,,unknown,No,No,No,No,No,No
70470489872,"Yoplait Custard Caramel Yogurt, Made with Whole Mik",,,,1 container (150 g) (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,113.0,,100g,3.33,g,2.0,g,16.0,12.67,g,4.67,g,157.5,mg,63.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470411040,Yoplait Greek 100 Whips! Coconut Macaroon Fat Free Yogurt Mousse,,,,1 container (113 g) (113 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,88.0,,100g,0.0,g,0.0,g,13.27,10.62,g,7.96,g,110.0,mg,44.0,mg,88.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470489865,"Yoplait Custard Lemon Yogurt, Made with Whole Milk",,,,1 container (150 g) (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,113.0,,100g,3.33,g,2.0,g,16.0,12.67,g,4.67,g,157.5,mg,63.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470489896,"Yoplait Custard Banana Yogurt, Made with Whole Milk",,,,1 container (150 g) (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,113.0,,100g,3.33,g,2.0,g,16.0,12.67,g,4.67,g,157.5,mg,63.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470449241,Greek yogurt,,,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,100.0,,100g,1.67,g,1.33,g,13.33,10.67,g,7.33,g,117.5,mg,47.0,mg,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470489889,"Yoplait Custard Blueberry Yogurt, Made with Whole Milk",,,,1 container (150 g) (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,113.0,,100g,3.33,g,2.0,g,16.0,12.67,g,4.67,g,157.5,mg,63.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470489858,"Yoplait Custard Strawberry Yogurt, Made with Whole Milk",,,,1 container (150 g) (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,113.0,,100g,3.33,g,2.0,g,16.0,12.67,g,4.67,g,157.5,mg,63.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470489841,"Yoplait Custard Vanilla Yogurt, Made with Whole Milk",,,,1 container (150 g) (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,113.0,,100g,3.33,g,2.0,g,16.0,12.67,g,4.67,g,157.5,mg,63.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470403977,Yoplait Light Blackberry Pomegranate/Blueberry Fat Free Yogurt Variety Pack 8 Count,,,,1 container (170 g) (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,53.0,,100g,0.0,g,0.0,g,9.41,5.88,g,2.94,g,117.5,mg,47.0,mg,53.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470449845,"Greek fat free yogurt mousse, black cherry, raspberry",,,,1 CONTAINER (113 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,88.0,,100g,0.0,g,0.0,g,13.27,10.62,g,7.96,g,110.0,mg,44.0,mg,88.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470137131,Yoplait original lf ygrt rnbw sherbet/strwbry,,,,1 container (170 g) (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,88.0,,100g,1.18,g,0.59,g,14.71,10.59,g,3.53,g,140.0,mg,56.0,mg,88.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470422312,Yoplait original lf ygrt mntn blbry/strwbry,,,,1 CONTAINER (170 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,88.0,,100g,1.18,g,0.59,g,14.71,10.59,g,3.53,g,140.0,mg,56.0,mg,88.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470478524,Greek 100 protein fat free yogurt,,,,1 CONTAINER (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,67.0,,100g,0.0,g,0.0,g,7.33,4.67,g,9.33,g,92.5,mg,37.0,mg,67.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70470416236,Yoplait fruplait lf ygrt strwbry/peach,,,,1 container (113 g) (113 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,88.0,,100g,0.44,g,0.44,g,18.58,14.16,g,2.65,g,110.0,mg,44.0,mg,88.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
70438481207,Yogurt,,,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Milk, Peanuts, Soybeans","en:milk,en:peanuts,en:soybeans",,,kcal,206.0,,100g,7.35,g,2.94,g,33.82,30.88,g,4.41,g,497.5,mg,199.0,mg,206.0,kcal,,,d,11.0,,unknown,No,No,No,No,No,No
826766139835,Vanilla yogurt with strawberries,,,,1 CONTAINER (283 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Milk, Nuts","en:milk,en:nuts",,,kcal,106.0,,100g,1.77,g,0.53,g,20.14,13.43,g,2.83,g,122.5,mg,49.0,mg,106.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
708820142343,Yogurt smoothie,,,,7 ONZ (216 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Apple, Milk","en:apple,en:milk",,,kcal,79.0,,100g,1.39,g,0.93,g,14.35,10.65,g,2.31,g,87.5,mg,35.0,mg,79.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
708820142213,Yogurt smoothie,,,,7 ONZ (216 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,74.0,,100g,1.39,g,0.93,g,13.43,9.72,g,2.78,g,87.5,mg,35.0,mg,74.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
708820142145,Yogurt smoothie,,,,7 ONZ (216 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,79.0,,100g,1.39,g,0.93,g,14.35,10.65,g,2.31,g,87.5,mg,35.0,mg,79.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
814598020407,Real yogurt,,,,0.4 g (0.4 g),"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",,,en:united-states,,,,,Milk,en:milk,,,kcal,0.0,,100g,0.0,g,,,0.0,,g,0.0,g,0.0,mg,0.0,mg,0.0,kcal,en:plant-based-milk-substitutes,"en:beverages,en:plant-based-milk-substitutes",b,0.0,,unknown,No,No,No,No,No,No
852512006021,Organic greek yogurt,,,,5 ONZ (142 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",Organic,en:organic,en:united-states,,,,,,,,,kcal,106.0,,100g,3.52,g,2.11,g,9.86,8.45,g,9.86,g,122.5,mg,49.0,mg,106.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
72830403221,Farmstyle greek yogurt,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,100.0,,100g,3.33,g,2.33,g,11.33,8.67,g,8.0,g,82.5,mg,33.0,mg,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
72830403245,Whole milk farmstyle greek yogurt,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,100.0,,100g,3.33,g,2.33,g,10.67,8.67,g,7.33,g,82.5,mg,33.0,mg,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
72830403214,Farmstyle greek yogurt,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,113.0,,100g,3.33,g,2.33,g,14.0,12.67,g,8.0,g,82.5,mg,33.0,mg,113.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
72830403252,Whole milk,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,100.0,,100g,3.33,g,2.33,g,11.33,8.67,g,8.0,g,82.5,mg,33.0,mg,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
88194701262,Whole milk yogurt cream top,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,,,,,kcal,93.0,,100g,3.33,g,2.0,g,14.0,12.0,g,2.67,g,107.5,mg,43.0,mg,93.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
72830403238,Whole milk,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,100.0,,100g,3.33,g,2.33,g,10.67,8.67,g,8.0,g,82.5,mg,33.0,mg,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
72830403207,Farmstyle greek yogurt,,,,5.3 ONZ (150 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,100.0,,100g,3.33,g,2.33,g,11.33,8.67,g,8.0,g,82.5,mg,33.0,mg,100.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
36632014177,Dairy snack,,,,1 CONTAINER (42 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,107.0,,100g,3.57,g,2.38,g,14.29,11.9,g,4.76,g,90.0,mg,36.0,mg,107.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
